Time,,,,,,,A/C Mach,A/C Heading (deg),Weapon LAT (deg),,Weapon ALT (ft),Weapon Downtrack (ft),Weapon Crosstrack (ft),,,,Wpn Heading,Wpn Pitch,Wpn Roll,,S1SYSTM01500,S1SYSTM00505,Target LAT (deg),,Target ALT (ft),S1FCPTT004,S1FCPTT005,,S1STGT101107,Tgt Impact Angle,S1STGT101106,Tgt Impact Heading,S1STGT101108,Tgt Offset North,Tgt Offset East,Tgt Offset Down,S1STGT101004
274:07:06:28.077,,,,,,,0.884745,11.764104,31.993863,,5237.805176,3566.780273,1082.733765,,,,60.486095,-48.162842,91.229660,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.140,,,,,,,0.884745,11.764104,31.993948,,5197.688965,3530.867676,1068.409058,,,,60.893276,-48.378464,91.196480,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.203,,,,,,,0.884745,11.764104,31.994023,,5163.186523,3499.903809,1057.156616,,,,61.252735,-48.555702,91.151367,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.266,,,,,,,0.884745,11.764104,31.994109,,5122.797852,3463.971191,1043.118408,,,,61.682667,-48.757957,91.101517,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.329,,,,,,,0.884745,11.764104,31.994180,,5088.061523,3433.287842,1030.525391,,,,62.054443,-48.929951,91.041107,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.392,,,,,,,0.884745,11.764104,31.994256,,5053.218262,3402.290283,1019.700684,,,,62.425774,-49.093498,90.958138,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.455,,,,,,,0.884745,11.764104,31.994327,,5018.267090,3371.565674,1007.417236,,,,62.798450,-49.256992,90.892937,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.518,,,,,,,0.884745,11.764104,31.994399,,4983.208496,3341.468994,996.191711,,,,63.180889,-49.422997,90.811378,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.581,,,,,,,0.884745,11.764104,31.994481,,4942.171387,3305.774658,981.212891,,,,63.634163,-49.611744,90.708527,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.644,,,,,,,0.884745,11.764104,31.994553,,4906.880371,3275.679688,970.181946,,,,64.018196,-49.772991,90.625542,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.707,,,,,,,0.884745,11.764104,31.994624,,4871.483398,3244.870361,958.548157,,,,64.415520,-49.937668,90.529762,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.770,,,,,,,0.884745,11.764104,31.994706,,4830.051270,3209.746094,945.077881,,,,64.885353,-50.123951,90.408989,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.833,,,,,,,0.884745,11.764104,31.994778,,4794.421875,3178.876953,933.856262,,,,65.307022,-50.275078,90.318291,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.896,,,,,,,0.884745,11.764104,31.994846,,4758.685059,3148.949707,921.900452,,,,65.749817,-50.416569,90.197151,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:28.959,,,,,,,0.884745,11.764104,31.994915,,4722.841797,3119.055664,909.910339,,,,66.208015,-50.551006,90.034775,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.022,,,,,,,0.884745,11.764104,31.994997,,4680.890137,3083.187988,896.255920,,,,66.731636,-50.709133,89.838951,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.085,,,,,,,0.884745,11.764104,31.995065,,4644.817383,3053.302490,884.426514,,,,67.155869,-50.847481,89.686203,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.148,,,,,,,0.884745,11.764104,31.995133,,4608.638672,3023.374268,872.836426,,,,67.565094,-50.994450,89.534546,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.211,,,,,,,0.884745,11.764104,31.995212,,4566.297852,2988.391113,858.822754,,,,68.027954,-51.168148,89.388977,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.274,,,,,,,0.884745,11.764104,31.995280,,4529.891602,2958.452393,847.470764,,,,68.421738,-51.310635,89.275620,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.337,,,,,,,0.884745,11.764104,31.995345,,4493.380371,2929.334961,835.693115,,,,68.823563,-51.447578,89.143486,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.400,,,,,,,0.884745,11.764104,31.995424,,4450.650879,2894.335449,822.064575,,,,69.283752,-51.603073,88.976669,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.463,,,,,,,0.884745,11.764104,31.995492,,4413.912598,2863.597656,810.522766,,,,69.676613,-51.737129,88.857109,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.526,,,,,,,0.884745,11.764104,31.995567,,4370.920410,2829.431396,796.523804,,,,70.126648,-51.895618,88.708282,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.589,,,,,,,0.884745,11.764104,31.995632,,4333.957031,2800.299561,785.173828,,,,70.520592,-52.028446,88.568985,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.652,,,,,,,0.884745,11.764104,31.995697,,4296.889648,2770.400879,773.274719,,,,70.915504,-52.156330,88.412651,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.715,,,,,,,0.884745,11.764104,31.995762,,4259.718262,2741.169189,762.470825,,,,71.319611,-52.272732,88.256310,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.778,,,,,,,0.884745,11.764104,31.995827,,4222.443359,2711.194580,751.026245,,,,71.728989,-52.378304,88.109840,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.841,,,,,,,0.884745,11.764104,31.995898,,4178.825684,2677.705322,737.429932,,,,72.231300,-52.503819,87.928749,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.904,,,,,,,0.884745,11.764104,31.995963,,4141.327637,2647.649170,726.478577,,,,72.691948,-52.601913,87.747917,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:29.967,,,,,,,0.884745,11.764104,31.996035,,4097.449707,2614.100342,713.311401,,,,73.260872,-52.719711,87.507576,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.030,,,,,,,0.884745,11.764104,31.996100,,4059.730225,2584.065674,702.503357,,,,73.746216,-52.811916,87.300667,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.093,,,,,,,0.884745,11.764104,31.996161,,4021.908936,2554.917480,690.838928,,,,74.213943,-52.906937,87.118134,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.156,,,,,,,0.884745,11.764104,31.996223,,3983.985352,2525.725586,679.421143,,,,74.673615,-52.986351,86.933563,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.219,,,,,,,0.884745,11.764104,31.996270,,3952.305908,2502.492920,669.386292,,,,75.049736,-53.059391,86.776497,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.282,,,,,,,0.884745,11.764104,31.996352,,3901.474854,2463.824951,654.631104,,,,75.612244,-53.198555,86.496056,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.345,,,,,,,0.884745,11.764104,31.996414,,3863.235352,2434.590576,643.658508,,,,76.006302,-53.312962,86.269882,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.408,,,,,,,0.884745,11.764104,31.996482,,3818.497559,2400.968750,630.215210,,,,76.445366,-53.439529,86.028702,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.471,,,,,,,0.884745,11.764104,31.996540,,3780.041748,2372.420166,619.122131,,,,76.846275,-53.519272,85.853081,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.534,,,,,,,0.884745,11.764104,31.996598,,3741.486328,2343.850342,608.192505,,,,77.284973,-53.586018,85.676384,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.596,,,,,,,0.884745,11.764104,31.996656,,3702.831543,2315.281738,597.347229,,,,77.753891,-53.648201,85.468575,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.659,,,,,,,0.884745,11.764104,31.996714,,3664.077881,2285.952881,585.775696,,,,78.229698,-53.694710,85.222183,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.722,,,,,,,0.884745,11.764104,61.730956,,15132.246094,39253220.000000,691658.375000,,,,-152.343338,-7.131703,-102.727463,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.785,,,,,,,0.884745,11.764104,31.996837,,3579.778076,2224.448486,561.856750,,,,79.179001,-53.832771,84.727127,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.848,,,,,,,0.884745,11.764104,31.996902,,3534.198975,2191.441650,548.985291,,,,79.648689,-53.926758,84.478012,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.911,,,,,,,0.884745,11.764104,31.996960,,3495.027588,2162.744629,539.153564,,,,80.044914,-54.017567,84.257141,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:30.974,,,,,,,0.884745,11.764104,31.997015,,3455.760986,2133.992920,528.006592,,,,80.461441,-54.101326,84.015312,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:31.037,,,,,,,0.884745,11.764104,31.997070,,3416.399170,2106.001465,517.814514,,,,80.895218,-54.188946,83.760628,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:31.100,,,,,,,0.884745,11.764104,31.997131,,3370.359375,2073.609131,505.144257,,,,81.404449,-54.297455,83.448112,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:31.163,,,,,,,0.884745,11.764104,31.997186,,3330.794922,2044.716431,494.821045,,,,81.857224,-54.387535,83.154663,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,59.995506,0,89.999748,1,0.000000,0.000000,0.000000,9
274:07:06:31.226,,,,,,,0.884745,11.764104,31.997247,,3284.518066,0.000000,0.000000,,,,82.410156,-54.481316,82.812599,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.289,,,,,,,0.884745,11.764104,31.997298,,3244.752197,0.000000,0.000000,,,,82.912582,-54.557877,82.495621,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.352,,,,,,,0.884745,11.764104,31.997353,,3204.893799,0.000000,0.000000,,,,83.424103,-54.616936,82.152046,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.415,,,,,,,0.884745,11.764104,31.997404,,3164.944580,0.000000,0.000000,,,,83.953163,-54.681637,81.828651,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.478,,,,,,,0.884745,11.764104,31.997456,,3124.904785,0.000000,0.000000,,,,84.492973,-54.744740,81.513908,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.541,,,,,,,0.884745,11.764104,31.997514,,3078.078613,0.000000,0.000000,,,,85.156227,-54.818314,81.143272,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.604,,,,,,,0.884745,11.764104,31.997565,,3037.846680,0.000000,0.000000,,,,85.716942,-54.892776,80.783852,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.667,,,,,,,0.884745,11.764104,31.997613,,2997.526855,0.000000,0.000000,,,,86.263931,-54.964596,80.412811,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.730,,,,,,,0.884745,11.764104,31.997671,,2950.377441,0.000000,0.000000,,,,86.859779,-55.052795,80.031242,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.793,,,,,,,0.884745,11.764104,31.997712,,2916.626709,0.000000,0.000000,,,,87.281448,-55.103176,79.776649,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.856,,,,,,,0.884745,11.764104,31.997766,,2869.274414,0.000000,0.000000,,,,87.887566,-55.157242,79.405182,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.919,,,,,,,0.884745,11.764104,31.997814,,2828.594238,0.000000,0.000000,,,,88.404671,-55.198673,79.090225,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:31.982,,,,,,,0.884745,11.764104,31.997869,,2781.027344,0.000000,0.000000,,,,89.014908,-55.244019,78.723732,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.045,,,,,,,0.884745,11.764104,31.997913,,2740.166504,0.000000,0.000000,,,,89.555023,-55.309765,78.371254,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.108,,,,,,,0.884745,11.764104,31.997968,,2692.393066,0.000000,0.000000,,,,89.788231,-55.414055,77.872719,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.171,,,,,,,0.884745,11.764104,31.998005,,2658.200684,0.000000,0.000000,,,,90.227005,-55.477348,77.509300,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.234,,,,,,,0.884745,11.764104,31.998036,,2630.805664,0.000000,0.000000,,,,90.966103,-55.512688,77.265816,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.297,,,,,,,0.884745,11.764104,31.998087,,2582.776611,0.000000,0.000000,,,,91.560677,-55.535751,76.871590,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.360,,,,,,,0.884745,11.764104,31.998139,,2534.641846,0.000000,0.000000,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,0.000000,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.423,,,,,,,0.884745,11.764104,31.998139,,2534.641846,0.000000,0.000000,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.486,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.549,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.612,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.675,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.738,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.801,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.864,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.927,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:32.990,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.053,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.116,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.179,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.241,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.304,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.367,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.430,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.493,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.556,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.619,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.682,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.745,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.808,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.871,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.934,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:33.997,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.060,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.123,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.186,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.249,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.312,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.375,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.438,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.501,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.564,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
274:07:06:34.627,,,,,,,0.884745,11.764104,31.998139,,2534.641846,1504.326660,279.854645,,,,149.018097,12.380469,84.818398,,0,4,31.999672,,0.000000,606.312500,0.000000,,0,5.378473,0,-44.385162,1,-20269.029297,-53495.734375,0.000000,9
