Time,Weapon LAT (deg),Weapon LON (deg),Weapon ALT (ft),Target LAT (deg),Target LON (deg),Target ALT (ft),Separation Time
274:07:06:00.809,-25.116750473740378,19.99115876107729,14206.665039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:00.872,-25.11684680008512,19.99112146152805,14193.130859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:00.935,-25.116943842011445,19.991083031661553,14179.578125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:00.998,-25.117041090977164,19.991045062641092,14166.009766,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.061,-25.117156468149535,19.990997780241837,14150.155273,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.124,-25.117252915657218,19.99095825442367,14136.547852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.187,-25.11735023314926,19.990923112299402,14122.921875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.250,-25.117462186174492,19.990876269239298,14107.00293,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.313,-25.11755855586328,19.99083667834185,14093.339844,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.376,-25.11765578856756,19.99079885489329,14079.657227,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.438,-25.117752463773797,19.990759928502662,14065.957031,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.501,-25.11786763992842,19.990715144235118,14049.952148,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.564,-25.117964434327714,19.990676531419265,14036.212891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.627,-25.11807613836336,19.990629410685052,14020.163086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.690,-25.118172490371737,19.990589986810043,14006.387695,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.753,-25.11826876603592,19.99055044772228,13992.592773,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.816,-25.11836464658863,19.990510145541656,13978.78418,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.879,-25.118461448885363,19.990471719517036,13964.956055,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:01.942,-25.118575981652786,19.990423290047715,13948.799805,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.005,-25.118671790655718,19.990382956047327,13934.93457,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.068,-25.118783800128533,19.990339339489374,13918.737305,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.131,-25.118879745612023,19.990299352807035,13904.833984,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.194,-25.118975327181634,19.99025604439295,13890.914063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.257,-25.119071227568885,19.990216021311973,13876.978516,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.320,-25.119183026823503,19.990172158901967,13860.696289,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.383,-25.11927827351549,19.99013092826927,13846.723633,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.446,-25.119389101901476,19.990082581653226,13830.399414,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.509,-25.119484601111004,19.990041937197432,13816.388672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.572,-25.11958042073745,19.989999283164614,13802.362305,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.635,-25.11967612644309,19.989959096657735,13788.317383,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.698,-25.11977179773412,19.9899189014725,13774.255859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.761,-25.119882107978235,19.989869747646228,13757.830078,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.824,-25.119977694637967,19.98982945122507,13743.731445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.887,-25.12008826399209,19.98978088960178,13727.263672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:02.950,-25.120183196690057,19.98973938418533,13713.126953,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.013,-25.1202787329037,19.98969910993364,13698.977539,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.076,-25.120374496225892,19.989659316050147,13684.80957,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.139,-25.12046829588267,19.989613016707303,13670.625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.202,-25.120577582659482,19.989562171577422,13654.054688,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.265,-25.120672311678117,19.98952045501435,13639.835938,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.328,-25.120782485845996,19.989471448680916,13623.224609,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.391,-25.12087841284789,19.98943217540833,13608.970703,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.454,-25.120973148526716,19.989387914906377,13594.698242,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.517,-25.121067611327224,19.989345858245336,13580.410156,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.580,-25.12117772561,19.989296910955268,13563.722656,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.643,-25.121253930618103,19.989261016838604,13551.788086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.706,-25.12136361559149,19.989211327905544,13535.061523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.769,-25.12145808083436,19.98916942910975,13520.705078,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.832,-25.12156830912343,19.989120912770144,13503.936523,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.895,-25.121662262844684,19.98907540180604,13489.547852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:03.958,-25.121757156946185,19.98903447410547,13475.143555,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.021,-25.121866431522218,19.988984230799094,13458.316406,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.083,-25.121960430550633,19.988938931209347,13443.87793,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.146,-25.12207001494997,19.98888940423223,13427.011719,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.209,-25.12216137649971,19.988848717503863,13412.539063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.272,-25.122255746257803,19.988804254519373,13398.049805,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.335,-25.12235030122816,19.98876294766868,13383.545898,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.398,-25.122429576130582,19.988726502595796,13371.447266,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.461,-25.122554166647202,19.98866912448265,13352.066406,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.524,-25.12264513450515,19.988625131928362,13337.512695,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.587,-25.122754213894652,19.9885749833247,13320.512695,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.650,-25.122847882616533,19.988529438352618,13305.924805,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.713,-25.122942532557992,19.988488577394328,13291.320313,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.776,-25.12303333600192,19.98844443708479,13276.700195,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.839,-25.12312706567856,19.988399128559813,13262.064453,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.902,-25.12323672266983,19.98835036344082,13244.969727,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:04.965,-25.123331189186633,19.98830655868272,13230.299805,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.028,-25.123441005937305,19.98825820644051,13213.165039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.091,-25.123531462128614,19.988213614915423,13198.460938,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.154,-25.12362487688872,19.988167939776723,13183.742188,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.217,-25.123719435307457,19.988127259815744,13169.005859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.280,-25.12382915691209,19.988076171295518,13151.793945,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.343,-25.12391989320776,19.988032283324923,13137.022461,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.406,-25.124013933540915,19.987990767473747,13122.235352,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.469,-25.124123598753478,19.98793971305315,13104.962891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.532,-25.124214282908422,19.98789586725493,13090.139648,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.595,-25.124307907091104,19.987850911931233,13075.300781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.658,-25.124401704487656,19.987809121540206,13060.445313,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.721,-25.124506576613705,19.987755880705254,13043.092773,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.784,-25.124600938774847,19.98771247867758,13028.201172,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.847,-25.12471003877779,19.987660671636018,13010.808594,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.910,-25.124803903417195,19.987616412389468,12995.881836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:05.973,-25.124894201979952,19.987572143816635,12980.94043,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.036,-25.124987540409617,19.98752697661508,12965.981445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.099,-25.12507798077322,19.987485880206016,12951.007813,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.162,-25.12518650510069,19.987433250522372,12933.516602,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.225,-25.125280495082,19.987389467897998,12918.505859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.288,-25.125385973479553,19.98733787856347,12900.972656,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.351,-25.125478891313985,19.987292160843072,12885.926758,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.414,-25.12557198232843,19.987246825752386,12870.864258,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.477,-25.125662252019627,19.987202882191394,12855.786133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.540,-25.125770749605337,19.987150545343468,12838.172852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.603,-25.12584624442925,19.987114998718763,12825.578125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.666,-25.125953809239636,19.987061002509467,12807.925781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.728,-25.12606237824427,19.98700897212087,12790.250977,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.791,-25.12615189223216,19.986961004835024,12775.083008,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.854,-25.126245006832786,19.98691607019489,12759.897461,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.917,-25.126334469371585,19.986870945341106,12744.698242,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:06.980,-25.126443008531435,19.98681910438999,12726.943359,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.043,-25.126532642772307,19.98677441229705,12711.708984,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.106,-25.12664034104085,19.986721109625805,12693.914063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.169,-25.12673258564442,19.986671936147033,12678.643555,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.232,-25.1268224701065,19.98662787602032,12663.356445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.295,-25.126915405173207,19.986582988728326,12648.053711,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.358,-25.127004531270245,19.986534716883902,12632.733398,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.421,-25.12711204095855,19.986481370092104,12614.84082,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.484,-25.127201299906545,19.98643633885887,12599.486328,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.547,-25.127308839247483,19.98638317837645,12581.553711,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.610,-25.12739731731258,19.98633390288262,12566.165039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.673,-25.127489625387053,19.98628816703836,12550.761719,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.736,-25.12757845079218,19.986239647521327,12535.341797,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.799,-25.127671323940763,19.986195083791014,12519.907227,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.862,-25.127774717254958,19.986138156112855,12501.87793,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.925,-25.12786660942182,19.986091865655194,12486.40918,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:07.988,-25.127970324937714,19.986035662020093,12468.34082,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.051,-25.128047538327152,19.98599778561786,12455.422852,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.114,-25.128150526257436,19.985940344660904,12437.319336,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.177,-25.128242039274895,19.985893578644042,12421.78418,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.240,-25.128344961761783,19.985836152745353,12403.641602,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.303,-25.1284328613167,19.985789314374458,12388.073242,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.366,-25.128539518025296,19.98573245661453,12369.891602,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.429,-25.128628223701266,19.98568431620936,12354.291016,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.492,-25.128719240210003,19.985636944717967,12338.673828,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.555,-25.128807179369122,19.985587476363648,12323.042969,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.618,-25.12889912179867,19.985539018199006,12307.397461,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.681,-25.12900187723415,19.98548173485042,12289.123047,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.744,-25.129089294889763,19.98543442645459,12273.442383,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.807,-25.129195681323864,19.98537754035259,12255.128906,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.870,-25.12928241559539,19.985326128219413,12239.415039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.933,-25.1293738951664,19.98527711266353,12223.685547,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:08.996,-25.129462162831462,19.985228662635183,12207.941406,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.059,-25.12954971235048,19.98517893841404,12192.180664,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.122,-25.129655088508844,19.985120517914492,12173.774414,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.185,-25.129742481084687,19.98507062761589,12157.982422,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.248,-25.12984509546505,19.98501371168607,12139.537109,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.311,-25.12993567981081,19.984963409869426,12123.711914,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.373,-25.130022972697304,19.984913512333954,12107.870117,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.436,-25.13010988578776,19.984862976433828,12092.013672,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.499,-25.130200533867036,19.984812969266915,12076.140625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.562,-25.130302525559905,19.98475525660134,12057.602539,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.625,-25.130390164141303,19.98470625122259,12041.696289,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.688,-25.13049493122006,19.984647395996788,12023.121094,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.751,-25.130581780035538,19.984594041273205,12007.181641,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.814,-25.13066905571515,19.9845445596127,11991.227539,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.877,-25.13075977214525,19.984495088953405,11975.259766,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:09.940,-25.130861213831913,19.984436805757966,11956.609375,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.003,-25.130948233141616,19.984384007798358,11940.607422,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.066,-25.131049971019646,19.984326441049785,11921.917969,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.129,-25.131140594569352,19.984277071731047,11905.881836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.192,-25.131227274315638,19.98422383437079,11889.831055,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.255,-25.131313954945295,19.98417371709651,11873.764648,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.318,-25.13140062705132,19.98412058409541,11857.683594,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.381,-25.13150553279489,19.984062855760474,11838.901367,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.444,-25.131592726730236,19.98401082485154,11822.786133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.507,-25.13167924190345,19.983960670206013,11806.65625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.570,-25.13178067119952,19.983900075292645,11787.817383,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.633,-25.131870821893912,19.983850399844368,11771.655273,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.696,-25.131943315587765,19.983806422792128,11758.173828,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.759,-25.132044550418364,19.983745694578122,11739.28125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.822,-25.13214614634924,19.983688809295156,11720.370117,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.885,-25.13223329286908,19.98363714990995,11704.143555,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:10.948,-25.132337966094003,19.98357665202578,11685.194336,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.011,-25.13241035023146,19.983535861214474,11671.647461,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.074,-25.132511123505456,19.983474683948906,11652.665039,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.137,-25.132597489155657,19.98342185231239,11636.37793,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.200,-25.13269818733379,19.983360696853108,11617.357422,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.263,-25.13278454735615,19.983307994763763,11601.039063,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.326,-25.132874934202672,19.983256442290642,11584.706055,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.389,-25.132976041602554,19.983196298654942,11565.630859,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.452,-25.133062903986563,19.983144725772313,11549.265625,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.515,-25.133149431013347,19.983092605393015,11532.886719,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.578,-25.133235380195288,19.983039505954647,11516.494141,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.641,-25.13333642742706,19.982979564768705,11497.350586,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.704,-25.13342272143712,19.982927236974156,11480.925781,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.767,-25.13352302526526,19.982866119440057,11461.746094,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.830,-25.13360915147316,19.982810467040405,11445.291016,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.893,-25.13369842168934,19.982757540436708,11428.820313,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:11.956,-25.133783786454917,19.982703789359842,11412.335938,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.019,-25.133870490988667,19.982652581728562,11395.835938,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.081,-25.13397115658044,19.982589369661596,11376.567383,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.144,-25.134056363089105,19.9825355614519,11360.036133,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.207,-25.13415599088229,19.982473813363466,11340.730469,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.270,-25.13424179680766,19.982418070194246,11324.166016,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.333,-25.134327459544526,19.98236532032617,11307.584961,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.396,-25.134412918877935,19.982309071474393,11290.990234,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.459,-25.134498812913396,19.982256911154547,11274.379883,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.522,-25.134598909947325,19.98219324749755,11254.981445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.585,-25.134684275536593,19.982140268760485,11238.337891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.648,-25.134783704907818,19.982075569761044,11218.901367,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.711,-25.134868812774723,19.982019050217673,11202.225586,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.774,-25.134954216570936,19.98196639010891,11185.533203,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.837,-25.135039600239026,19.981910522296978,11168.826172,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.900,-25.135138451906982,19.98184512032332,11149.316406,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:12.963,-25.135223211479953,19.981788259954328,11132.577148,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.026,-25.13532287196243,19.98172452624578,11113.029297,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.089,-25.135408139519114,19.9816720272454,11096.258789,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.152,-25.135489269661694,19.981614951836193,11079.47168,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.215,-25.13557399720648,19.981558341760152,11062.668945,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.278,-25.135659119916138,19.981502538520754,11045.852539,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.341,-25.135758080109476,19.981437973128358,11026.212891,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.404,-25.135842487716033,19.981381027769064,11009.360352,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.467,-25.135927631377577,19.981325495075254,10992.491211,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.530,-25.13602644653083,19.9812576533982,10972.788086,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.593,-25.136111010784095,19.98120123479819,10955.879883,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.656,-25.136195839170625,19.98114537706415,10938.953125,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.719,-25.136277130756245,19.98108925959021,10922.006836,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.782,-25.13637542142663,19.98102082340239,10902.211914,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.845,-25.136460111703208,19.980964957463875,10885.22168,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.908,-25.136558607825155,19.980897089612547,10865.374023,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:13.971,-25.136629178208803,19.980849545348523,10851.179688,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.034,-25.13672459951955,19.98078570898581,10831.282227,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.097,-25.13680905271253,19.980726382742247,10814.202148,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.160,-25.13690813030638,19.98065996236828,10794.248047,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.223,-25.13699301347167,19.980604960371373,10777.118164,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.286,-25.13707411236193,19.98054584992865,10759.964844,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.349,-25.13717285512994,19.98047910222403,10739.921875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.412,-25.13725743370777,19.98042380290891,10722.714844,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.475,-25.137342610165607,19.9803662996594,10705.481445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.538,-25.13742403367608,19.980308085465524,10688.222656,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.601,-25.137522679736936,19.980241563707196,10668.054688,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.664,-25.137607373018067,19.980186829466295,10650.738281,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.726,-25.13770257351004,19.9801168659435,10630.501953,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.789,-25.13778768780598,19.980059670465646,10613.125977,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.852,-25.137872270491606,19.9800015818565,10595.723633,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.915,-25.13795721870054,19.97994767842327,10578.291016,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:14.978,-25.13803872903658,19.979890200183483,10560.830078,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.041,-25.138138283618726,19.979822615371532,10540.421875,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.104,-25.13821975727394,19.979765232329992,10522.895508,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.167,-25.13831879455624,19.979696902732204,10502.412109,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.230,-25.13840419266049,19.979640836204275,10484.822266,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.293,-25.13848581936237,19.979583989801327,10467.199219,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.356,-25.1385707841937,19.979527305510523,10449.543945,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.419,-25.138652707658874,19.979471164106833,10431.856445,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.482,-25.138752174948827,19.979404130494384,10411.178711,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.545,-25.13883761071483,19.979345090416484,10393.417969,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.608,-25.13893332933351,19.979277412020913,10372.652344,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.671,-25.139018929808305,19.97922236115615,10354.816406,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.734,-25.139100707119503,19.979162879601077,10336.943359,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.797,-25.13918587279272,19.97910721736018,10319.035156,31.999672,34.0,15010.59375,274:07:05:21.638
274:07:06:15.860,-25.13928176666795,19.979040265887093,10298.094727,31.999672,34.0,15010.59375,274:07:05:21.638
